employee_id,business_unit_id,name,role_level,hire_date,termination_date,manager_id,location
EMP-0272,BU-01,Val Miller,L1,2020-02-10,2024-06-23,MGR-BU-01-15,Amsterdam
EMP-0273,BU-01,Wren Miller,L1,2020-02-18,2025-03-07,MGR-BU-01-04,Sydney
EMP-0274,BU-01,Xander Miller,L3,2022-04-26,2023-06-29,MGR-BU-01-11,Tokyo
EMP-0275,BU-01,Yael Miller,L2,2022-10-26,2023-07-20,MGR-BU-01-20,Sydney
EMP-0276,BU-01,Zara Miller,L1,2019-05-18,2024-09-21,MGR-BU-01-09,Amsterdam
EMP-0277,BU-01,Ash Miller,L2,2020-12-09,,MGR-BU-01-15,Toronto
EMP-0278,BU-01,Bay Miller,L5,2023-07-07,2024-11-09,MGR-BU-01-01,Frankfurt
EMP-0279,BU-01,Cedar Miller,L2,2021-09-05,2023-06-30,MGR-BU-01-15,New York
EMP-0280,BU-01,Devon Miller,L3,2019-11-07,2025-01-17,MGR-BU-01-15,Amsterdam
EMP-0281,BU-01,Alex Davis,L3,2021-09-21,2025-02-23,MGR-BU-01-04,Dublin
EMP-0282,BU-01,Jordan Davis,L2,2021-11-16,2023-03-24,MGR-BU-01-09,Toronto
EMP-0283,BU-01,Morgan Davis,L5,2020-07-25,2025-01-09,MGR-BU-01-15,Chicago
EMP-0284,BU-01,Taylor Davis,L4,2021-09-26,2024-11-05,MGR-BU-01-08,Sydney
EMP-0285,BU-01,Casey Davis,L2,2020-04-04,2024-04-17,MGR-BU-01-11,Singapore
EMP-0286,BU-01,Riley Davis,L1,2020-11-30,,MGR-BU-01-15,Chicago
EMP-0287,BU-01,Avery Davis,L3,2021-12-24,2024-06-12,MGR-BU-01-13,Singapore
EMP-0288,BU-01,Quinn Davis,L1,2020-04-11,2025-02-20,MGR-BU-01-06,New York
EMP-0289,BU-01,Skylar Davis,L1,2019-12-11,2024-03-13,MGR-BU-01-04,Chicago
EMP-0290,BU-01,Peyton Davis,L4,2022-03-13,2024-07-16,MGR-BU-01-11,Amsterdam
EMP-0291,BU-01,Drew Davis,L1,2022-12-13,2025-01-02,MGR-BU-01-15,Amsterdam
EMP-0292,BU-01,Reese Davis,L1,2020-01-06,2024-08-09,MGR-BU-01-10,Chicago
EMP-0293,BU-01,Blake Davis,L1,2022-07-30,2024-07-09,MGR-BU-01-07,Amsterdam
EMP-0294,BU-01,Cameron Davis,L1,2019-10-26,2024-10-18,MGR-BU-01-15,Frankfurt
EMP-0295,BU-01,Logan Davis,L3,2022-08-13,2024-09-23,MGR-BU-01-16,London
EMP-0296,BU-01,Harper Davis,L4,2022-10-11,2025-01-22,MGR-BU-01-09,Singapore
EMP-0297,BU-01,Emerson Davis,L1,2022-02-21,2024-06-27,MGR-BU-01-08,Singapore
EMP-0298,BU-01,Finley Davis,L2,2021-07-14,,MGR-BU-01-15,Singapore
EMP-0299,BU-01,Rowan Davis,L2,2020-03-08,2025-02-26,MGR-BU-01-04,Singapore
EMP-0300,BU-01,Sasha Davis,L2,2023-02-18,2024-02-06,MGR-BU-01-15,Chicago
EMP-0301,BU-01,Dakota Davis,L2,2022-01-01,2025-02-08,MGR-BU-01-11,Amsterdam
EMP-0302,BU-01,Jamie Davis,L2,2019-05-04,2024-04-22,MGR-BU-01-13,Toronto
EMP-0303,BU-01,Kendall Davis,L5,2023-08-23,,MGR-BU-01-18,Frankfurt
EMP-0304,BU-01,Lee Davis,L5,2021-08-29,2024-11-10,MGR-BU-01-18,Sydney
EMP-0305,BU-01,Micah Davis,L1,2022-05-02,2023-03-17,MGR-BU-01-10,Amsterdam
EMP-0306,BU-01,Noel Davis,L2,2020-12-30,2024-01-16,MGR-BU-01-10,Frankfurt
EMP-0307,BU-01,Parker Davis,L3,2021-10-27,,MGR-BU-01-16,Sydney
EMP-0308,BU-01,Robin Davis,L1,2021-08-21,2023-05-08,MGR-BU-01-15,Singapore
EMP-0309,BU-01,Sam Davis,L4,2019-12-28,2024-06-11,MGR-BU-01-16,Tokyo
EMP-0310,BU-01,Tatum Davis,L4,2019-08-11,2024-11-30,MGR-BU-01-04,Chicago
EMP-0311,BU-01,Uma Davis,L2,2023-02-23,,MGR-BU-01-09,Dublin
EMP-0312,BU-01,Val Davis,L2,2020-10-07,2024-11-07,MGR-BU-01-19,Tokyo
EMP-0313,BU-01,Wren Davis,L1,2020-11-01,2024-10-20,MGR-BU-01-06,Singapore
EMP-0314,BU-01,Xander Davis,L5,2020-03-17,2024-06-11,MGR-BU-01-02,Amsterdam
EMP-0315,BU-01,Yael Davis,L3,2023-06-22,2024-08-25,MGR-BU-01-17,Toronto
EMP-0316,BU-01,Zara Davis,L1,2022-11-05,,MGR-BU-01-05,Dublin
EMP-0317,BU-01,Ash Davis,L5,2022-07-01,2025-03-23,MGR-BU-01-16,London
EMP-0318,BU-01,Bay Davis,L4,2020-07-15,2024-07-18,MGR-BU-01-09,Singapore
EMP-0319,BU-01,Cedar Davis,L5,2022-06-11,2025-03-16,MGR-BU-01-12,Singapore
EMP-0320,BU-01,Devon Davis,L2,2022-12-21,2023-12-21,MGR-BU-01-14,Singapore
EMP-0321,BU-01,Alex Wilson,L4,2020-01-27,2025-01-08,MGR-BU-01-12,Chicago
EMP-0322,BU-01,Jordan Wilson,L2,2021-07-20,2023-04-05,MGR-BU-01-14,New York
EMP-0323,BU-01,Morgan Wilson,L5,2021-01-16,2024-10-26,MGR-BU-01-18,New York
EMP-0324,BU-01,Taylor Wilson,L3,2022-10-08,2024-06-16,MGR-BU-01-15,Dublin
EMP-0325,BU-01,Casey Wilson,L2,2020-02-10,,MGR-BU-01-02,Chicago
EMP-0326,BU-01,Riley Wilson,L1,2023-01-05,2024-12-28,MGR-BU-01-08,London
EMP-0327,BU-01,Avery Wilson,L2,2021-01-27,2024-01-27,MGR-BU-01-09,Amsterdam
EMP-0328,BU-01,Quinn Wilson,L3,2021-04-03,2025-02-08,MGR-BU-01-13,London
EMP-0329,BU-01,Skylar Wilson,L2,2022-06-27,2023-01-08,MGR-BU-01-09,Singapore
EMP-0330,BU-01,Peyton Wilson,L3,2023-06-01,2025-03-03,MGR-BU-01-05,New York
EMP-0331,BU-01,Drew Wilson,L2,2019-02-24,2024-03-01,MGR-BU-01-02,London
EMP-0332,BU-01,Reese Wilson,L2,2023-03-25,2023-10-12,MGR-BU-01-04,Singapore
EMP-0333,BU-01,Blake Wilson,L5,2022-11-04,2024-07-15,MGR-BU-01-16,Sydney
EMP-0334,BU-01,Cameron Wilson,L2,2020-09-24,2025-01-18,MGR-BU-01-06,London
EMP-0335,BU-01,Logan Wilson,L5,2022-06-12,2024-01-31,MGR-BU-01-03,Sydney
EMP-0336,BU-01,Harper Wilson,L4,2019-05-04,2024-08-25,MGR-BU-01-05,Toronto
EMP-0337,BU-01,Emerson Wilson,L1,2022-07-17,2024-02-08,MGR-BU-01-01,Amsterdam
EMP-0338,BU-01,Finley Wilson,L2,2021-09-11,2024-11-19,MGR-BU-01-16,Chicago
EMP-0339,BU-01,Rowan Wilson,L4,2020-11-02,2025-02-28,MGR-BU-01-18,New York
EMP-0340,BU-01,Sasha Wilson,L4,2021-04-09,2024-06-22,MGR-BU-01-02,Sydney
EMP-0341,BU-01,Dakota Wilson,L3,2022-04-21,,MGR-BU-01-11,Amsterdam
EMP-0342,BU-01,Jamie Wilson,L4,2023-02-23,2024-11-06,MGR-BU-01-04,Tokyo
EMP-0343,BU-01,Kendall Wilson,L2,2020-04-18,2024-05-09,MGR-BU-01-02,Dublin
EMP-0344,BU-01,Lee Wilson,L3,2022-11-13,,MGR-BU-01-11,New York
EMP-0345,BU-01,Micah Wilson,L2,2022-12-28,2024-03-05,MGR-BU-01-15,Frankfurt
EMP-0346,BU-01,Noel Wilson,L3,2019-01-25,2024-05-13,MGR-BU-01-05,Toronto
EMP-0347,BU-01,Parker Wilson,L3,2021-05-10,,MGR-BU-01-18,Chicago
EMP-0348,BU-01,Robin Wilson,L5,2020-01-07,2025-01-28,MGR-BU-01-16,Singapore
EMP-0349,BU-01,Sam Wilson,L3,2020-04-04,2025-01-07,MGR-BU-01-06,Sydney
EMP-0350,BU-01,Tatum Wilson,L4,2022-11-10,2025-01-16,MGR-BU-01-10,Tokyo
EMP-0351,BU-01,Uma Wilson,L5,2022-06-17,2023-12-20,MGR-BU-01-04,Tokyo
EMP-0352,BU-01,Val Wilson,L3,2022-01-31,2024-08-21,MGR-BU-01-14,Frankfurt
EMP-0353,BU-01,Wren Wilson,L1,2021-12-06,2023-11-27,MGR-BU-01-12,Frankfurt
EMP-0354,BU-01,Xander Wilson,L2,2019-08-06,2024-11-11,MGR-BU-01-11,Amsterdam
EMP-0355,BU-01,Yael Wilson,L5,2021-12-08,2024-02-21,MGR-BU-01-10,Dublin
EMP-0356,BU-01,Zara Wilson,L4,2022-04-29,2025-01-09,MGR-BU-01-05,Chicago
EMP-0357,BU-01,Ash Wilson,L3,2022-06-09,2023-09-30,MGR-BU-01-19,Dublin
EMP-0358,BU-01,Bay Wilson,L2,2023-08-22,2025-03-12,MGR-BU-01-19,Amsterdam
EMP-0359,BU-01,Cedar Wilson,L2,2021-01-29,2024-07-26,MGR-BU-01-10,New York
EMP-0360,BU-01,Devon Wilson,L4,2022-02-06,2024-09-12,MGR-BU-01-16,New York
EMP-0361,BU-01,Alex Anderson,L5,2022-03-21,2023-02-27,MGR-BU-01-18,New York
EMP-0362,BU-01,Jordan Anderson,L2,2020-03-12,2024-08-09,MGR-BU-01-11,Dublin
EMP-0363,BU-01,Morgan Anderson,L4,2020-03-18,2024-06-21,MGR-BU-01-06,Singapore
EMP-0364,BU-01,Taylor Anderson,L4,2022-04-07,2023-06-11,MGR-BU-01-16,Singapore
EMP-0365,BU-01,Casey Anderson,L1,2022-08-29,2025-01-15,MGR-BU-01-07,Tokyo
EMP-0366,BU-01,Riley Anderson,L3,2020-05-20,2024-09-09,MGR-BU-01-08,Amsterdam
EMP-0367,BU-01,Avery Anderson,L2,2021-03-25,2025-03-04,MGR-BU-01-03,Frankfurt
EMP-0368,BU-01,Quinn Anderson,L2,2022-07-20,2023-12-01,MGR-BU-01-01,Dublin
EMP-0369,BU-01,Skylar Anderson,L2,2021-06-29,2023-02-28,MGR-BU-01-20,Sydney
EMP-0370,BU-01,Peyton Anderson,L5,2023-02-01,2024-05-17,MGR-BU-01-04,Tokyo
EMP-0371,BU-01,Drew Anderson,L2,2019-05-18,2024-12-03,MGR-BU-01-17,London
EMP-0372,BU-01,Reese Anderson,L1,2022-05-17,,MGR-BU-01-05,London
EMP-0373,BU-01,Blake Anderson,L5,2021-12-12,2024-05-14,MGR-BU-01-02,New York
EMP-0374,BU-01,Cameron Anderson,L1,2023-05-28,,MGR-BU-01-11,Dublin
EMP-0375,BU-01,Logan Anderson,L4,2020-12-31,2024-12-24,MGR-BU-01-01,Toronto
EMP-0376,BU-01,Harper Anderson,L3,2019-07-26,2024-08-27,MGR-BU-01-09,Sydney
EMP-0377,BU-01,Emerson Anderson,L2,2020-05-15,2025-03-08,MGR-BU-01-15,Chicago
EMP-0378,BU-01,Finley Anderson,L1,2021-07-14,2024-06-01,MGR-BU-01-09,Amsterdam
EMP-0379,BU-01,Rowan Anderson,L1,2022-07-08,2025-01-10,MGR-BU-01-16,Singapore
EMP-0380,BU-01,Sasha Anderson,L2,2019-10-04,2025-01-17,MGR-BU-01-20,Toronto
EMP-0381,BU-01,Dakota Anderson,L1,2019-09-09,2024-02-23,MGR-BU-01-18,Amsterdam
EMP-0382,BU-01,Jamie Anderson,L2,2022-10-10,,MGR-BU-01-07,Frankfurt
EMP-0383,BU-01,Kendall Anderson,L2,2020-08-31,2024-02-26,MGR-BU-01-19,Tokyo
EMP-0384,BU-01,Lee Anderson,L3,2022-07-29,2024-10-25,MGR-BU-01-06,Singapore
EMP-0385,BU-01,Micah Anderson,L3,2021-08-22,2024-11-13,MGR-BU-01-13,Tokyo
EMP-0386,BU-01,Noel Anderson,L3,2022-03-14,2024-05-20,MGR-BU-01-14,Sydney
EMP-0387,BU-01,Parker Anderson,L2,2020-11-10,2024-12-05,MGR-BU-01-02,New York
EMP-0388,BU-01,Robin Anderson,L1,2021-10-24,,MGR-BU-01-20,Singapore
EMP-0389,BU-01,Sam Anderson,L3,2022-08-20,2023-08-27,MGR-BU-01-16,Singapore
EMP-0390,BU-01,Tatum Anderson,L3,2019-10-25,2025-02-02,MGR-BU-01-01,Amsterdam
EMP-0391,BU-01,Uma Anderson,L2,2019-03-11,,MGR-BU-01-10,New York
EMP-0392,BU-01,Val Anderson,L2,2020-04-30,2024-11-12,MGR-BU-01-19,Tokyo
EMP-0393,BU-01,Wren Anderson,L3,2020-09-15,2024-10-10,MGR-BU-01-13,London
EMP-0394,BU-01,Xander Anderson,L2,2021-10-22,2024-04-27,MGR-BU-01-11,Sydney
EMP-0395,BU-01,Yael Anderson,L2,2022-03-31,2023-01-29,MGR-BU-01-10,Tokyo
EMP-0396,BU-01,Zara Anderson,L1,2021-11-23,2023-01-15,MGR-BU-01-10,Frankfurt
EMP-0397,BU-01,Ash Anderson,L1,2023-01-27,2024-06-18,MGR-BU-01-02,Toronto
EMP-0398,BU-01,Bay Anderson,L3,2022-01-06,2024-09-05,MGR-BU-01-16,Amsterdam
EMP-0399,BU-01,Cedar Anderson,L1,2022-09-25,2024-04-12,MGR-BU-01-12,London
EMP-0400,BU-01,Devon Anderson,L3,2019-03-01,2025-03-09,MGR-BU-01-04,London
EMP-0401,BU-01,Alex Taylor,L2,2021-11-17,2024-07-28,MGR-BU-01-13,Singapore
EMP-0402,BU-01,Jordan Taylor,L5,2023-01-11,2025-01-02,MGR-BU-01-05,Tokyo
EMP-0403,BU-01,Morgan Taylor,L4,2023-01-05,2024-02-15,MGR-BU-01-16,Chicago
EMP-0404,BU-01,Taylor Taylor,L2,2019-12-03,2025-03-30,MGR-BU-01-05,Chicago
EMP-0405,BU-01,Casey Taylor,L3,2020-07-07,2024-07-01,MGR-BU-01-06,Amsterdam
EMP-0406,BU-01,Riley Taylor,L3,2023-09-18,2025-03-28,MGR-BU-01-20,Chicago
EMP-0407,BU-01,Avery Taylor,L5,2020-04-29,2024-11-19,MGR-BU-01-18,Chicago
EMP-0408,BU-01,Quinn Taylor,L4,2021-12-15,2024-06-14,MGR-BU-01-11,Singapore
EMP-0409,BU-01,Skylar Taylor,L2,2022-04-25,,MGR-BU-01-05,Tokyo
EMP-0410,BU-01,Peyton Taylor,L5,2021-07-26,2023-07-16,MGR-BU-01-12,Amsterdam
EMP-0411,BU-01,Drew Taylor,L2,2022-06-24,2025-03-16,MGR-BU-01-13,Sydney
EMP-0412,BU-01,Reese Taylor,L3,2021-02-03,2024-04-30,MGR-BU-01-12,Toronto
EMP-0413,BU-01,Blake Taylor,L3,2021-10-25,2024-08-29,MGR-BU-01-17,Chicago
EMP-0414,BU-01,Cameron Taylor,L1,2021-09-28,,MGR-BU-01-07,Frankfurt
EMP-0415,BU-01,Logan Taylor,L2,2021-03-24,2024-06-08,MGR-BU-01-18,New York
EMP-0416,BU-01,Harper Taylor,L3,2023-04-05,2024-06-22,MGR-BU-01-16,London
EMP-0417,BU-01,Emerson Taylor,L1,2019-02-13,2024-04-08,MGR-BU-01-07,Singapore
EMP-0418,BU-01,Finley Taylor,L2,2020-08-22,,MGR-BU-01-14,New York
EMP-0419,BU-01,Rowan Taylor,L3,2023-06-30,2024-04-04,MGR-BU-01-17,New York
EMP-0420,BU-01,Sasha Taylor,L1,2019-09-22,2024-04-09,MGR-BU-01-11,Toronto
EMP-0421,BU-01,Dakota Taylor,L2,2021-08-23,2024-01-29,MGR-BU-01-08,New York
EMP-0422,BU-01,Jamie Taylor,L4,2021-08-10,,MGR-BU-01-17,London
EMP-0423,BU-01,Kendall Taylor,L5,2021-02-24,2024-04-05,MGR-BU-01-04,Chicago
EMP-0424,BU-01,Lee Taylor,L2,2020-07-08,2024-10-18,MGR-BU-01-04,Dublin
EMP-0425,BU-01,Micah Taylor,L3,2022-11-03,2023-05-02,MGR-BU-01-15,Tokyo
EMP-0426,BU-01,Noel Taylor,L2,2019-03-25,,MGR-BU-01-12,Chicago
EMP-0427,BU-01,Parker Taylor,L2,2019-05-20,,MGR-BU-01-10,Amsterdam
EMP-0428,BU-01,Robin Taylor,L1,2022-09-09,,MGR-BU-01-03,Chicago
EMP-0429,BU-01,Sam Taylor,L1,2020-05-17,2024-09-23,MGR-BU-01-07,Frankfurt
EMP-0430,BU-01,Tatum Taylor,L3,2022-01-26,2023-06-12,MGR-BU-01-13,Amsterdam
EMP-0431,BU-01,Uma Taylor,L3,2019-11-27,2024-10-08,MGR-BU-01-01,London
EMP-0432,BU-01,Val Taylor,L3,2021-07-01,2025-02-09,MGR-BU-01-14,Singapore
EMP-0433,BU-01,Wren Taylor,L2,2023-07-22,2024-06-04,MGR-BU-01-12,Frankfurt
EMP-0434,BU-01,Xander Taylor,L1,2022-12-26,,MGR-BU-01-09,London
EMP-0435,BU-01,Yael Taylor,L5,2019-11-03,,MGR-BU-01-09,Singapore
EMP-0436,BU-01,Zara Taylor,L1,2020-11-12,,MGR-BU-01-19,Chicago
EMP-0437,BU-01,Ash Taylor,L1,2021-04-17,2025-03-03,MGR-BU-01-20,Dublin
EMP-0438,BU-01,Bay Taylor,L5,2020-05-11,2025-01-03,MGR-BU-01-20,Singapore
EMP-0439,BU-01,Cedar Taylor,L1,2022-11-05,2025-03-20,MGR-BU-01-12,New York
EMP-0440,BU-01,Devon Taylor,L3,2019-09-20,,MGR-BU-01-19,Toronto
EMP-0441,BU-01,Alex Thomas,L3,2021-10-10,2024-09-23,MGR-BU-01-11,London
EMP-0442,BU-01,Jordan Thomas,L1,2020-03-29,2024-11-28,MGR-BU-01-15,Amsterdam
EMP-0443,BU-01,Morgan Thomas,L2,2019-09-22,2024-06-06,MGR-BU-01-15,Sydney
EMP-0444,BU-01,Taylor Thomas,L5,2022-04-10,2024-10-16,MGR-BU-01-03,Amsterdam
EMP-0445,BU-01,Casey Thomas,L1,2022-01-01,2024-01-17,MGR-BU-01-08,Singapore
EMP-0446,BU-01,Riley Thomas,L5,2020-04-18,,MGR-BU-01-10,Sydney
EMP-0447,BU-01,Avery Thomas,L4,2023-04-17,2024-12-24,MGR-BU-01-05,Toronto
EMP-0448,BU-01,Quinn Thomas,L2,2022-10-22,2024-02-07,MGR-BU-01-18,Sydney
EMP-0449,BU-01,Skylar Thomas,L2,2022-04-17,2023-05-17,MGR-BU-01-19,New York
EMP-0450,BU-01,Peyton Thomas,L1,2020-09-11,2024-12-09,MGR-BU-01-20,Frankfurt
EMP-0451,BU-01,Drew Thomas,L2,2020-07-26,2024-05-03,MGR-BU-01-14,Chicago
EMP-0452,BU-01,Reese Thomas,L4,2021-10-13,2024-04-26,MGR-BU-01-10,London
EMP-0453,BU-01,Blake Thomas,L4,2021-04-29,2024-07-13,MGR-BU-01-07,Amsterdam
EMP-0454,BU-01,Cameron Thomas,L2,2022-04-01,2024-10-07,MGR-BU-01-17,Dublin
EMP-0455,BU-01,Logan Thomas,L3,2019-03-25,,MGR-BU-01-04,London
EMP-0456,BU-01,Harper Thomas,L2,2021-11-01,2023-08-19,MGR-BU-01-06,London
EMP-0457,BU-01,Emerson Thomas,L3,2023-01-12,2024-07-08,MGR-BU-01-03,New York
EMP-0458,BU-01,Finley Thomas,L1,2021-03-07,,MGR-BU-01-06,Singapore
EMP-0459,BU-01,Rowan Thomas,L3,2020-06-23,2024-09-08,MGR-BU-01-09,Singapore
EMP-0460,BU-01,Sasha Thomas,L3,2021-09-25,2024-07-11,MGR-BU-01-01,Chicago
EMP-0461,BU-01,Dakota Thomas,L1,2022-03-12,2024-08-15,MGR-BU-01-14,Frankfurt
EMP-0462,BU-01,Jamie Thomas,L2,2021-08-10,2024-04-06,MGR-BU-01-05,Chicago
EMP-0463,BU-01,Kendall Thomas,L2,2020-02-15,2024-08-22,MGR-BU-01-17,Dublin
EMP-0464,BU-01,Lee Thomas,L1,2022-10-12,2024-10-11,MGR-BU-01-12,Toronto
EMP-0465,BU-01,Micah Thomas,L2,2021-11-26,2023-06-23,MGR-BU-01-07,Amsterdam
EMP-0466,BU-01,Noel Thomas,L5,2023-04-18,2024-05-07,MGR-BU-01-16,Chicago
EMP-0467,BU-01,Parker Thomas,L4,2019-02-06,2024-04-09,MGR-BU-01-13,Tokyo
EMP-0468,BU-01,Robin Thomas,L4,2022-05-27,,MGR-BU-01-11,Toronto
EMP-0469,BU-01,Sam Thomas,L5,2022-06-23,,MGR-BU-01-19,Amsterdam
EMP-0470,BU-01,Tatum Thomas,L3,2022-01-06,2024-04-16,MGR-BU-01-09,Sydney
EMP-0471,BU-01,Uma Thomas,L2,2023-01-22,,MGR-BU-01-02,Tokyo
EMP-0472,BU-01,Val Thomas,L2,2023-09-05,2024-06-09,MGR-BU-01-03,Dublin
EMP-0473,BU-01,Wren Thomas,L2,2022-03-21,2024-10-04,MGR-BU-01-04,Tokyo
EMP-0474,BU-01,Xander Thomas,L1,2021-07-02,2024-07-15,MGR-BU-01-05,New York
EMP-0475,BU-01,Yael Thomas,L2,2020-04-22,,MGR-BU-01-19,Amsterdam
EMP-0476,BU-01,Zara Thomas,L2,2023-07-16,2024-10-01,MGR-BU-01-02,New York
EMP-0477,BU-01,Ash Thomas,L5,2020-04-14,2025-03-05,MGR-BU-01-11,Tokyo
EMP-0478,BU-01,Bay Thomas,L4,2019-07-28,2024-07-04,MGR-BU-01-11,London
EMP-0479,BU-01,Cedar Thomas,L4,2023-02-22,2024-09-11,MGR-BU-01-06,Dublin
EMP-0480,BU-01,Devon Thomas,L5,2022-10-10,2023-08-06,MGR-BU-01-11,Singapore
EMP-0481,BU-01,Alex Jackson,L1,2020-05-25,2024-06-07,MGR-BU-01-07,Frankfurt
EMP-0482,BU-01,Jordan Jackson,L3,2021-01-30,2024-08-21,MGR-BU-01-05,Frankfurt
EMP-0483,BU-01,Morgan Jackson,L2,2021-05-07,2024-06-06,MGR-BU-01-14,Sydney
EMP-0484,BU-01,Taylor Jackson,L3,2021-11-08,2024-08-08,MGR-BU-01-07,Frankfurt
EMP-0485,BU-01,Casey Jackson,L4,2020-08-26,2024-09-17,MGR-BU-01-08,New York
EMP-0486,BU-01,Riley Jackson,L5,2022-06-29,2024-10-26,MGR-BU-01-05,Frankfurt
EMP-0487,BU-01,Avery Jackson,L2,2020-03-26,2024-08-03,MGR-BU-01-01,Sydney
EMP-0488,BU-01,Quinn Jackson,L3,2019-03-26,2024-05-16,MGR-BU-01-05,Chicago
EMP-0489,BU-01,Skylar Jackson,L5,2022-05-07,2024-05-18,MGR-BU-01-17,Singapore
EMP-0490,BU-01,Peyton Jackson,L3,2023-01-14,2024-11-07,MGR-BU-01-15,Toronto
EMP-0491,BU-01,Drew Jackson,L1,2021-06-08,2025-03-28,MGR-BU-01-07,London
EMP-0492,BU-01,Reese Jackson,L1,2019-11-01,2024-10-06,MGR-BU-01-11,Frankfurt
EMP-0493,BU-01,Blake Jackson,L5,2022-02-07,2024-11-10,MGR-BU-01-01,Toronto
EMP-0494,BU-01,Cameron Jackson,L1,2022-07-01,,MGR-BU-01-19,London
EMP-0495,BU-01,Logan Jackson,L2,2022-08-13,2025-01-02,MGR-BU-01-17,New York
EMP-0496,BU-01,Harper Jackson,L1,2022-06-06,2024-08-07,MGR-BU-01-19,Chicago
EMP-0497,BU-01,Emerson Jackson,L2,2021-12-04,2024-08-31,MGR-BU-01-07,Chicago
EMP-0498,BU-01,Finley Jackson,L1,2023-05-01,2024-07-29,MGR-BU-01-05,Singapore
EMP-0499,BU-01,Rowan Jackson,L5,2022-05-16,,MGR-BU-01-16,Chicago
EMP-0500,BU-01,Sasha Jackson,L3,2023-07-18,2025-03-04,MGR-BU-01-11,Tokyo
EMP-0501,BU-01,Dakota Jackson,L4,2023-08-07,2024-07-24,MGR-BU-01-16,Amsterdam
EMP-0502,BU-01,Jamie Jackson,L2,2022-01-26,2023-02-26,MGR-BU-01-18,London
EMP-0503,BU-01,Kendall Jackson,L2,2020-05-12,2025-01-05,MGR-BU-01-17,New York
EMP-0504,BU-01,Lee Jackson,L5,2021-05-31,2025-03-05,MGR-BU-01-02,Frankfurt
EMP-0505,BU-01,Micah Jackson,L3,2023-08-02,2025-01-06,MGR-BU-01-02,London
EMP-0506,BU-01,Noel Jackson,L4,2020-07-30,2024-04-13,MGR-BU-01-16,Dublin
EMP-0507,BU-01,Parker Jackson,L1,2021-04-15,2024-11-06,MGR-BU-01-18,Amsterdam
EMP-0508,BU-01,Robin Jackson,L1,2019-02-08,2024-07-10,MGR-BU-01-09,Toronto
EMP-0509,BU-01,Sam Jackson,L2,2021-07-23,2024-09-11,MGR-BU-01-06,Dublin
EMP-0510,BU-01,Tatum Jackson,L2,2023-07-12,2024-09-02,MGR-BU-01-18,Dublin
EMP-0511,BU-01,Uma Jackson,L2,2019-05-27,2025-02-20,MGR-BU-01-09,Amsterdam
EMP-0512,BU-01,Val Jackson,L2,2023-02-24,2023-06-27,MGR-BU-01-09,Chicago
EMP-0513,BU-01,Wren Jackson,L2,2023-02-26,2023-06-27,MGR-BU-01-04,Toronto
EMP-0514,BU-01,Xander Jackson,L2,2021-01-25,,MGR-BU-01-10,Dublin
EMP-0515,BU-01,Yael Jackson,L5,2019-03-04,,MGR-BU-01-06,New York
EMP-0516,BU-01,Zara Jackson,L4,2021-05-25,2025-01-11,MGR-BU-01-20,London
EMP-0517,BU-01,Ash Jackson,L1,2019-05-10,2024-05-22,MGR-BU-01-11,Singapore
EMP-0518,BU-01,Bay Jackson,L2,2022-04-25,2025-01-23,MGR-BU-01-12,London
EMP-0519,BU-01,Cedar Jackson,L3,2019-04-16,2025-03-05,MGR-BU-01-03,Chicago
EMP-0520,BU-01,Devon Jackson,L3,2022-07-09,2024-12-19,MGR-BU-01-02,London
EMP-0521,BU-01,Alex White,L3,2023-09-12,2025-01-22,MGR-BU-01-02,Singapore
EMP-0522,BU-01,Jordan White,L1,2023-06-04,2024-07-04,MGR-BU-01-14,Chicago
EMP-0523,BU-01,Morgan White,L1,2022-07-07,2025-03-08,MGR-BU-01-18,Singapore
EMP-0524,BU-01,Taylor White,L3,2023-03-08,2024-07-27,MGR-BU-01-12,Frankfurt
EMP-0525,BU-01,Casey White,L1,2021-07-08,2024-09-09,MGR-BU-01-04,Amsterdam
EMP-0526,BU-01,Riley White,L4,2020-02-16,2025-03-30,MGR-BU-01-10,Singapore
EMP-0527,BU-01,Avery White,L1,2020-02-04,2024-09-23,MGR-BU-01-19,Dublin
EMP-0528,BU-01,Quinn White,L5,2022-08-05,2023-11-12,MGR-BU-01-19,Chicago
EMP-0529,BU-01,Skylar White,L2,2022-03-17,2024-07-24,MGR-BU-01-08,Amsterdam
EMP-0530,BU-01,Peyton White,L4,2022-04-18,2024-08-30,MGR-BU-01-04,Dublin
EMP-0531,BU-01,Drew White,L1,2021-06-27,2024-07-02,MGR-BU-01-15,Sydney
EMP-0532,BU-01,Reese White,L2,2023-03-15,2024-04-15,MGR-BU-01-14,Sydney
EMP-0533,BU-01,Blake White,L5,2022-04-24,2023-05-04,MGR-BU-01-02,Dublin
EMP-0534,BU-01,Cameron White,L1,2021-11-05,2024-12-29,MGR-BU-01-18,Dublin
EMP-0535,BU-01,Logan White,L3,2019-04-19,2024-07-26,MGR-BU-01-08,Frankfurt
EMP-0536,BU-01,Harper White,L2,2019-10-15,2024-07-18,MGR-BU-01-02,Sydney
EMP-0537,BU-01,Emerson White,L1,2020-08-06,2024-01-31,MGR-BU-01-08,Toronto
EMP-0538,BU-01,Finley White,L2,2022-04-18,2024-07-05,MGR-BU-01-13,Singapore
EMP-0539,BU-01,Rowan White,L4,2020-06-19,2024-08-04,MGR-BU-01-11,New York
